상권_코드,상권명,총_유동인구,야간_17_24시,야간_18_01시,야간_19_02시,최적야간구간_17-24시,최고요일_수,주말_평균,주중_평균
3110317,종암중학교,666254,181268,186163.08333333337,191058.16666666663,181268,97429,93117.5,96004.2
3110316,숭곡초등학교,2878499,884465,855804.4166666666,827143.8333333333,884465,408100,423326.5,406368.6
3110315,종암아이파크2차,1525529,446049,456254.3333333333,466459.6666666666,446049,215342,220442.5,216928.4
3110314,종암경찰서,739398,228847,217122.41666666663,205397.8333333333,228847,106941,105082.5,105846.6
3110313,안암역 3번,1675755,572405,535325.3333333334,498245.6666666666,572405,260642,207151.5,252290.6
3110312,안암역 2번,527174,138664,134476.91666666666,130289.83333333331,138664,86988,56628.5,82783.0
3110311,종암아이파크2차후문,110304,29278,31957.75,34637.5,29278,15002,17068.0,15234.6
3110310,길음역 10번,53929,17385,16136.75,14888.5,17385,7426,8157.0,7523.0
3110309,대광초등학교,379044,108110,106298.0,104486.0,108110,56533,50909.0,55445.0
3110308,길음역 8번,1016189,313336,307722.3333333333,302108.6666666666,313336,141030,156437.0,140663.0
3110307,길음역 7번,754781,247815,226531.16666666663,205247.3333333333,247815,108113,110871.0,106607.6
3110306,미아초등학교,199599,61348,59788.583333333336,58229.166666666664,61348,27999,29830.0,27987.4
3110305,보문역 5번,2176738,583455,602930.3333333334,622405.6666666666,583455,321219,297393.5,316390.2
3110304,보문역 4번,980725,286928,282506.3333333333,278084.6666666666,286928,141348,140115.0,140099.0
3110303,성신여대입구역 1번,1205304,343195,353601.9166666667,364008.8333333333,343195,172533,169150.0,173400.8
3110302,보문역 8번,316522,89973,90701.0,91429.0,89973,43883,47224.0,44414.6
3110301,성신여대입구역 7번,1636163,465018,478509.75,492001.5,465018,230129,237758.0,232129.0
3110300,삼선동주민센터,2866901,879941,863244.0,846547.0,879941,416109,400932.0,413007.0
3110299,정릉역 1번,1871486,585602,576693.9166666666,567785.8333333333,585602,257700,285725.0,260006.8
3110298,솔숲어린이공원,294183,91125,91132.91666666669,91140.83333333331,91125,38906,47590.5,39800.2
3110297,경동고등학교,2297734,676122,687183.5833333334,698245.1666666666,676122,326613,333767.5,326039.8
3110296,성신여대입구역 4번,986970,320352,303897.25,287442.5,320352,139371,149135.5,137740.0
3110295,정릉우체국,975326,297428,297795.5,298163.0,297428,139270,139724.0,139175.6
3110294,서경대학교,1580514,461311,476821.6666666666,492332.3333333333,461311,220564,234613.5,222257.4
3110293,삼선중학교,1477665,436605,430963.8333333333,425322.6666666666,436605,213347,209212.5,211847.4
3110292,정릉역 2번,324137,94054,96463.08333333331,98872.16666666666,94054,45506,47152.5,45966.4
3110291,한성대입구역 3번,2070641,627346,628519.5833333334,629693.1666666666,627346,294208,296045.0,295710.0
3110290,북한산보국문역 1번,202461,58702,58840.83333333333,58979.666666666664,58702,28366,29910.5,28528.4
3110289,북한산보국문역 2번,1320749,402325,410028.5833333333,417732.1666666666,402325,184046,197178.5,185278.6
3110288,동구여중,201106,60455,59018.5,57582.0,60455,28530,28616.5,28774.2
3110287,정릉3동주민센터,209176,53036,57913.416666666664,62790.83333333333,53036,30300,29361.0,30091.2
3110286,한성대입구역 5번,814625,238119,238519.66666666663,238920.3333333333,238119,115906,117104.5,116083.4
3110285,홍대부중,142324,38093,40348.083333333336,42603.166666666664,38093,20164,21006.0,20062.6
3110284,정릉북한산국립공원입구,96453,29150,29595.333333333332,30040.666666666664,29150,12930,15081.0,13258.0
3110283,성북초등학교앞,131801,40834,40466.5,40099.0,40834,19615,18614.5,18914.4
3110282,국민대학교앞,35658,9673,10041.666666666666,10410.333333333332,9673,4852,5507.0,4928.4
3110281,길상사,68585,17321,18110.0,18899.0,17321,9423,10395.0,9559.2
3110280,북정마을,287231,65567,74900.41666666666,84233.83333333333,65567,39372,41994.5,40648.4
3110279,신내역 2번,2970,903,862.5833333333334,822.1666666666666,903,450,403.0,432.4
3110278,망우본동주민센터,770583,228610,221858.08333333337,215106.16666666663,228610,106626,119148.5,106457.6
3110277,러스크서울병원,890479,271603,271776.3333333333,271949.6666666666,271603,124595,132063.5,125270.4
3110276,신내IC북측,47636,13921,13722.416666666666,13523.833333333332,13921,7170,6393.0,6969.8
3110275,하나은행 망우동지점,493047,164099,155256.5,146414.0,164099,69678,75369.0,68462.2
3110274,서일대학교,1465820,416946,431755.9166666666,446565.8333333333,416946,200411,216487.5,206569.4
3110273,장스여성병원,688849,205771,205866.41666666663,205961.8333333333,205771,97905,100801.0,97449.4
3110272,신내1동주민센터,1353590,437338,418321.5,399305.0,437338,182118,210052.5,186697.2
3110271,신내역 1번,38313,12885,11624.333333333334,10363.666666666666,12885,5924,4883.0,5709.4
3110270,혜원여고,212949,61978,63626.416666666664,65274.83333333333,61978,30945,29490.5,30793.8
3110269,용마문화복지센터,640695,178711,181632.16666666663,184553.3333333333,178711,88909,91568.5,91511.8
3110268,망우3동주민센터,562168,144955,156822.16666666666,168689.3333333333,144955,77119,83039.5,79217.8
3110267,망우역 2번,1365513,389679,398256.1666666667,406833.3333333333,389679,183102,214073.5,187473.0
3110266,면목동우체국,1587048,466011,483986.5833333333,501962.1666666666,466011,215864,241400.5,220849.4
3110265,망우역 1번,422964,135332,127764.08333333331,120196.16666666666,135332,58819,64589.0,58756.8
3110264,면목역 2번,3059668,858382,908143.1666666666,957904.3333333333,858382,416926,460739.0,427638.0
3110263,면목역 1번,1381272,387568,409794.75,432021.5,387568,190972,202867.5,195107.4
3110262,상봉역 3번,1783127,548291,556582.25,564873.5,548291,241985,273700.0,247145.6
3110261,사가정역 4번,1496270,443342,454142.75,464943.5,443342,207285,223450.5,209874.0
3110260,면목역 3번,1369201,424084,425991.5833333333,427899.1666666666,424084,193919,198470.5,194452.0
3110259,사가정역 1번,1355823,392871,409352.8333333333,425834.6666666666,392871,188342,199816.0,191238.6
3110258,면동초등학교,799612,226688,232401.5833333333,238115.16666666663,226688,110563,119022.5,112313.4
3110257,상봉역 7번,1825355,515647,537136.3333333334,558625.6666666666,515647,252148,269184.5,257397.4
3110256,면목2동체육관,1545672,414851,441912.3333333333,468973.6666666666,414851,211910,230614.0,216888.6
3110255,상봉역 4번,2281922,629403,663608.4166666666,697813.8333333333,629403,318755,334949.0,322404.8
3110254,오거리공원,3169673,922351,948809.5833333333,975268.1666666666,922351,437466,469361.0,446190.0
3110253,중곡초등학교,902511,250754,266224.0,281694.0,250754,122895,135784.5,126188.2
3110252,장안제일시장,1107216,320410,329242.6666666667,338075.3333333333,320410,153840,165377.0,155292.2
3110251,장안중학교,663014,196708,200577.58333333337,204447.16666666663,196708,94756,94784.0,94689.4
3110250,화랑대역 7번,530621,161607,158216.16666666666,154825.3333333333,161607,73014,80866.0,73778.2
3110249,중화역 1번,1657255,468193,482293.3333333333,496393.6666666666,468193,232538,240640.0,235194.6
3110248,먹골파출소,548085,150843,159328.66666666666,167814.3333333333,150843,76359,80418.0,77450.0
3110247,먹골역 1번,2302722,680747,694915.8333333334,709084.6666666666,680747,318546,341973.5,323755.2
3110246,월드순복음교회,1349780,398380,402147.1666666667,405914.3333333333,398380,190002,197584.5,190922.6
3110245,KB국민은행 중화동지점,577728,168854,174954.33333333334,181054.66666666663,168854,80505,85161.5,81480.8
3110244,중화역 4번,1048267,347270,330011.8333333333,312753.6666666666,347270,149281,150065.0,149627.4
3110243,중랑노인종합복지관,636615,186510,188758.66666666663,191007.3333333333,186510,88438,94280.0,89611.0
3110242,면목5동주민센터,543331,152570,161233.5,169897.0,152570,73616,83115.5,75420.0
3110241,먹골역 5번,1094175,335898,335021.0833333333,334144.1666666666,335898,155584,156801.0,156114.4
3110240,태릉시장 특화거리,667118,202442,203050.16666666663,203658.3333333333,202442,90164,101752.0,92723.2
3110239,중랑역 2번,169125,52846,53070.333333333336,53294.666666666664,52846,23378,25102.0,23784.2
3110238,배꽃어린이공원,81167,24331,25001.333333333332,25671.666666666664,24331,11416,11938.0,11458.4
3110237,메가박스 상봉,954310,290344,292242.6666666667,294141.3333333333,290344,134218,140937.5,134486.8
3110236,신묵초등학교,1769183,515299,534745.9166666666,554192.8333333333,515299,247597,257635.5,250782.2
3110235,세화어린이공원,306927,90221,93927.83333333331,97634.66666666666,90221,41581,46893.0,42628.8
3110234,중랑역 4번,334335,112355,107025.5,101696.0,112355,45788,51950.5,46086.8
3110233,중랑역 1번,1250504,385185,387198.9166666667,389212.8333333333,385185,171933,190536.5,173886.0
3110232,동대부고,781464,226390,228722.16666666663,231054.3333333333,226390,111159,110241.0,112196.6
3110231,장안교,48715,15013,14065.25,13117.5,15013,6515,7766.5,6636.6
3110230,장안현대홈타운1차아파트,1188976,346529,357865.4166666667,369201.8333333333,346529,167210,176403.0,167234.2
3110229,장평중학교,1786643,505060,508252.3333333333,511444.6666666666,505060,261717,246871.0,258580.0
3110228,장안근린공원,1708603,526269,520244.0,514219.0,526269,239224,253448.5,240341.8
3110227,답십리공원,525193,169404,159298.75,149193.5,169404,73187,78211.5,73753.6
3110226,장안1동주민센터,2812440,829987,841590.0833333334,853193.1666666666,829987,399905,404601.0,400647.4
3110225,촬영소사거리,222725,64874,65473.83333333333,66073.66666666666,64874,30297,34190.0,30868.6
3110224,외대앞역 2번,561797,174378,168286.16666666666,162194.3333333333,174378,80384,81498.5,79760.6
3110223,군자초등학교,407790,107773,113730.5,119688.0,107773,58144,56481.5,58965.6
3110222,회기역 2번,50222,14479,14263.416666666666,14047.833333333332,14479,7191,7133.5,7191.0
3110221,의릉,272286,92280,89916.41666666667,87552.83333333333,92280,39231,39347.0,38718.4
3110220,외대앞역 1번,1249955,385593,378567.0,371541.0,385593,181890,175010.0,179986.6
3110219,삼육보건대학교,1488706,400326,426280.0833333333,452234.1666666666,400326,212758,214800.5,211821.2
3110218,답십리사거리,1244643,361522,374117.75,386713.5,361522,170591,188418.5,173561.4
3110217,자동차부품상가,602142,167144,165008.66666666666,162873.3333333333,167144,86457,84162.5,86763.4
3110216,전농중학교,391108,124334,115046.0,105758.0,124334,54693,58184.0,54947.6
3110215,회기역 1번,743885,206196,215032.41666666663,223868.8333333333,206196,106251,108484.5,105383.2
3110214,경희대후문,1431891,389224,402604.75,415985.5,389224,215800,191489.0,209782.6
3110213,청량초등학교,489416,135484,136504.5,137525.0,135484,70708,71375.5,69332.8
3110212,답십리초등학교,908679,269534,278200.3333333333,286866.6666666666,269534,128302,133579.5,128303.8
3110211,전곡마을마당공원,2260596,709351,681022.3333333334,652693.6666666666,709351,318825,331129.5,319667.6
3110210,서울시립대,2511896,674576,709851.25,745126.5,674576,361840,354411.5,360614.6
3110209,답십리 장령당공원,319487,94250,96007.58333333331,97765.16666666666,94250,45418,47283.5,44984.0
3110208,시조사삼거리,341851,103159,101639.66666666669,100120.33333333331,103159,48274,50307.0,48247.4
3110207,시립대앞사거리,610867,171392,182542.5,193693.0,171392,89118,86225.5,87683.2
3110206,텃골근린공원,1193433,352408,365877.0833333333,379346.1666666666,352408,161495,182134.0,165833.2
3110205,경희대삼거리,1864432,564280,564576.0833333334,564872.1666666666,564280,268671,261524.5,268276.4
3110204,간데메공원,1227012,377191,375145.75,373100.5,377191,171269,183118.5,172154.8
3110203,떡전교사거리,1026336,306823,302111.25,297399.5,306823,144322,153686.0,143793.0
3110202,전농1동주민센터(전농시장),402458,123507,119588.25,115669.5,123507,56622,59891.5,56535.0
3110201,전농119안전센터,137142,41596,42226.0,42856.0,41596,19109,20406.5,19265.8
3110200,동대문경찰서,380390,107840,110564.08333333331,113288.16666666666,107840,51073,59672.0,52209.4
3110199,홍릉시장,274605,88835,82867.0,76899.0,88835,38637,41752.0,38220.6
3110198,동대문중앙새마을금고본점,241733,67671,62862.083333333336,58053.166666666664,67671,35130,34960.0,34362.8
3110197,세종대왕기념관교차로,260417,68826,75290.16666666667,81754.33333333333,68826,36399,37842.5,36946.4
3110196,홍릉근린공원,441927,124167,128562.0,132957.0,124167,60985,64752.0,62484.8
3110195,동대문구청,1723504,495308,497873.5833333333,500439.1666666666,495308,248781,249266.0,244995.0
3110194,홍파초등학교,359916,105641,102002.08333333331,98363.16666666666,105641,51550,51288.5,51468.0
3110193,고려대역 4번,743703,182041,204302.16666666663,226563.3333333333,182041,103970,110057.0,104717.0
3110192,동의보감타워,272627,76442,70507.91666666667,64573.83333333333,76442,39593,39259.5,38821.6
3110191,고려대역 6번,1576677,457626,454914.25,452202.5,457626,233565,212239.0,230439.6
3110190,고대앞사거리,982516,282749,281883.25,281017.5,282749,139870,141774.5,139793.0
3110189,제기동역 1번,884205,242607,245111.25,247615.5,242607,129232,122266.0,127934.6
3110188,용두동신동아아파트,836242,238969,241955.0,244941.0,238969,123455,114437.0,121473.8
3110187,제기동역 6번,2519132,734605,736222.3333333334,737839.6666666666,734605,360660,360372.0,359677.8
3110186,종암초등학교,152752,41968,44071.583333333336,46175.166666666664,41968,22010,21555.5,21928.6
3110185,용두초등학교,649916,181311,189214.41666666663,197117.8333333333,181311,96530,91627.0,93332.2
3110184,용두사거리,325132,98109,95695.08333333331,93281.16666666666,98109,47937,44165.5,47360.0
3110183,한국의류시험연구원,632232,184952,176255.0,167558.0,184952,95848,82013.5,93641.4
3110182,용두희망어린이공원,1014443,281274,286316.1666666667,291358.3333333333,281274,148587,138153.5,147626.8
3110181,신설동역 9번,1183249,316199,305179.25,294159.5,316199,177399,160952.0,172268.8
3110180,광진정보도서관,230681,66148,63856.25,61564.5,66148,33860,30987.0,33741.8
3110179,광나루역 1번,391185,102078,106532.75,110987.5,102078,55994,54061.5,56612.2
3110178,장로회신학대학교,345090,94951,96615.58333333331,98280.16666666666,94951,47875,51719.5,48330.4
3110177,동의초등학교,122751,33984,35848.833333333336,37713.666666666664,33984,16565,19215.5,16864.0
3110176,해오름공원,1192332,350855,363806.75,376758.5,350855,164036,181820.5,165738.2
3110175,푸른동산공원,1074895,314218,317758.6666666667,321299.3333333333,314218,153758,155172.5,152909.8
3110174,아차산역 1번,825194,251001,255937.66666666663,260874.3333333333,251001,113447,125275.5,114929.0
3110173,구남초등학교,308943,83457,86910.33333333333,90363.66666666666,83457,43948,44387.0,44034.0
3110172,광진초등학교,1020315,299185,307452.5,315720.0,299185,144327,146685.5,145389.2
3110171,중곡4동주민센터,385326,100621,112267.41666666666,123913.83333333331,100621,53566,56670.0,54397.4
3110170,동대부여고,2357674,626238,682295.25,738352.5,626238,327936,350185.0,331460.6
3110169,성동초등학교,635359,179792,181480.75,183169.5,179792,92034,88017.0,91864.6
3110168,대원고등학교,437195,128033,125893.0,123753.0,128033,63185,60691.5,63162.4
3110167,용마초등학교,1710638,470351,501937.0833333333,533523.1666666666,470351,235833,251971.5,241339.4
3110166,구의1동주민센터,1854172,532122,553488.5833333334,574855.1666666666,532122,261207,269593.5,262996.8
3110165,국립정신건강센터,787063,215869,232559.3333333333,249249.66666666663,215869,112831,110906.0,113050.2
3110164,아차산역 5번,447012,132265,130275.0,128285.0,132265,63992,63379.0,64051.0
3110163,성자초등학교,582881,166963,171035.25,175107.5,166963,83330,83293.0,83259.2
